model,iteracio,esport,politica,humor,tecnologia,ciencia,cultura,salut,economia,viatges,moda
Aleatori,15,0.713703475398224,0.756908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.6589031268884267,0.576925683443756,0.35945981598811444,0.5152878081791252
Aleatori,16,0.713703475398224,0.836908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5545954078695867,0.6589031268884267,0.576925683443756,0.35945981598811444,0.5152878081791252
Aleatori,17,0.713703475398224,0.836908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.6589031268884267,0.576925683443756,0.35945981598811444,0.5152878081791252
Aleatori,18,0.713703475398224,0.836908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.6589031268884267,0.656925683443756,0.35945981598811444,0.5152878081791252
Aleatori,19,0.713703475398224,0.836908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.6589031268884267,0.626925683443756,0.35945981598811444,0.5152878081791252
Aleatori,20,0.713703475398224,0.836908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.6589031268884267,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,21,0.713703475398224,0.916908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.6589031268884267,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,22,0.713703475398224,0.916908557133356,0.3482505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,23,0.713703475398224,0.916908557133356,0.4282505611764669,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,24,0.713703475398224,0.916908557133356,0.39825056117646696,0.6262820616116814,0.5470223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,25,0.713703475398224,0.916908557133356,0.39825056117646696,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,26,0.713703475398224,0.916908557133356,0.47825056117646697,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,27,0.713703475398224,0.916908557133356,0.448250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,28,0.793703475398224,0.916908557133356,0.448250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,29,0.793703475398224,0.8869085571333559,0.448250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.5952878081791252
Aleatori,30,0.793703475398224,0.8869085571333559,0.448250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.35945981598811444,0.6752878081791251
Aleatori,31,0.793703475398224,0.8869085571333559,0.448250561176467,0.6262820616116814,0.6270223792930585,0.5245954078695867,0.7389031268884266,0.626925683443756,0.32945981598811447,0.6752878081791251
